SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,TIME,LOC,SITE,NOTE?,NOTE
3,WR,N,105301111,STJA,4780,3,I,A,U,9,9,9,0,0,0,0,0,1,0,140,109.5,300,9/26/12,104,COEA,2,F,
3,WR,N,105301112,STJA,4780,2,I,9,U,9,9,9,0,0,3,0,0,1,0,136,142.7,300,9/26/12,104,COEA,2,F,
3,WR,N,105301113,SSHA,3320,2,J,9,M,W,9,9,0,0,1,0,0,1,0,168,95.5,300,9/27/12,100,BLCA,10,F,
3,WR,N,105301114,STJA,4780,2,I,9,U,9,9,9,0,0,1,1,0,1,0,139,124.5,300,10/2/12,85,POMA,10,F,
0A,WR,N,230027505,OCWA,6460,2,S,9,U,9,9,4,0,0,1,0,0,1,0,58,8.2,300,8/24/12,80,POMA,10,F,
0A,WR,N,230027506,OCWA,6460,2,S,9,U,9,9,3,0,0,1,1,0,1,0,54,7.7,300,8/24/12,80,POMA,1,F,
0A,WR,N,230027507,OCWA,6460,2,S,J,M,H,9,9,0,3,2,1,0,1,0,60,9.3,300,8/24/12,80,POMA,6,F,
0A,WR,N,230027508,WIWA,6850,2,J,9,M,A,C,6,0,1,3,0,0,1,0,55,7.3,300,8/24/12,80,POMA,5,F,
0A,WR,N,230027509,OCWA,6460,3,A,C,M,H,9,9,0,0,1,3,0,1,0,59,9.5,300,8/24/12,80,POMA,5,F,
0A,WR,N,230027510,COYE,6810,2,H,9,M,H,9,2,0,0,1,0,0,1,0,53,8.9,300,8/24/12,85,POMA,9,F,
0A,DG,N,230027511,OCWA,6460,2,S,H,U,9,9,6,0,0,1,0,0,0,0,54,6.9,300,8/24/12,92,POMA,5,F,
0A,DG,N,230027512,COYE,6810,3,S,9,U,9,9,2,0,0,0,0,0,0,0,49,9.2,300,8/24/12,112,POMA,4,F,
0A,WR,N,230027513,CHSP,5600,2,S,9,M,C,9,9,0,2,9,9,9,9,9,999,13.1,300,8/25/12,101,BLCA,10,F,
0A,WR,N,230027514,BRCR,7260,4,A,9,U,9,9,3,0,0,3,0,0,1,0,59,6.8,300,8/25/12,101,BLCA,9,F,
0A,WR,N,230027515,WIWA,6850,2,S,J,M,A,9,6,0,0,1,1,0,1,0,52,6.9,300,8/30/12,80,BLCA,4,T,crown=15mm
0A,WR,N,230027516,WIWA,6850,3,A,M,M,A,9,6,0,0,1,0,0,1,0,55,7.4,300,8/30/12,80,BLCA,5,F,
0A,DG,N,230027517,WIWA,6850,3,A,9,M,A,C,6,0,2,1,0,0,1,0,61,7.6,300,8/30/12,81,BLCA,5,F,
0A,WR,N,230027518,WIWA,6850,3,A,S,M,H,9,2,9,9,9,9,9,9,9,999,6.8,300,8/30/12,90,BLCA,8,F,
0A,WR,N,230027519,OCWA,6460,2,S,9,U,9,9,9,9,9,9,9,9,9,9,999,8,300,8/30/12,90,BLCA,8,F,
0A,WR,N,230027520,CHSP,5600,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,10.5,300,8/30/12,91,BLCA,8,F,
0A,WR,N,230027521,CHSP,5600,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,12.2,300,8/30/12,91,BLCA,8,F,
0A,WR,N,230027522,CHSP,5600,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,14.2,300,8/30/12,91,BLCA,8,F,
0A,WR,N,230027523,WIWA,6850,U,9,9,U,9,9,9,9,9,2,9,9,9,9,999,999.9,300,8/30/12,93,BLCA,9,F,
0A,WR,N,230027524,WIWA,6850,2,S,9,U,9,9,1,9,9,9,9,9,9,9,999,6.9,300,8/30/12,93,BLCA,9,F,
0A,DG,N,230027525,WIWA,6850,2,S,9,U,9,9,2,0,0,0,0,0,0,0,55,6.8,300,8/30/12,101,BLCA,5,F,
0A,WR,N,230027526,OCWA,6460,2,S,J,U,9,9,3,0,0,1,2,0,0,0,66,10,300,8/30/12,113,BLCA,1,F,
0A,WR,N,230027527,WIWA,6850,3,S,C,M,A,C,6,0,1,2,0,0,1,0,54,7,300,8/31/12,93,POMA,10,F,
0A,WR,N,230027528,OCWA,6460,2,S,H,U,9,9,2,0,0,2,0,0,1,0,59,8.7,300,8/31/12,101,POMA,7,F,
0A,WR,N,230027529,WIWA,6850,2,S,9,M,H,9,3,0,0,3,0,0,0,0,57,7.9,300,8/31/12,103,POMA,9,F,
0A,WR,N,230027530,OCWA,6460,2,S,9,U,9,9,3,0,0,1,0,0,0,0,59,8.7,300,9/7/12,93,POMA,4,T,O.c.orestera - gray head
0A,WR,N,230027531,CHSP,5600,2,S,9,U,9,9,4,0,0,3,0,0,2,0,69,12.7,300,9/8/12,82,BLCA,8,F,
0A,WR,N,230027532,CHSP,5600,2,S,9,U,9,9,2,0,0,3,2,0,1,0,67,12.6,300,9/8/12,91,BLCA,3,F,
0A,WR,N,230027533,OCWA,6460,2,S,J,U,9,9,3,0,0,4,2,0,1,0,55,8,300,9/8/12,95,BLCA,5,F,
0A,WR,N,230027534,OCWA,6460,2,J,9,U,9,9,9,0,0,2,0,0,1,0,57,9.1,300,9/12/12,101,POMA,5,T,O.c.orestera - gray head
0A,WR,N,230027535,CHSP,5600,2,S,9,U,9,9,3,9,9,9,9,9,9,9,999,12.5,300,9/14/12,80,BLCA,10,F,
0A,WR,N,230027536,CHSP,5600,2,S,9,U,9,9,4,0,0,2,0,0,1,0,72,13.7,300,9/14/12,82,BLCA,8,F,
0A,WR,N,230027537,OCWA,6460,2,J,9,U,9,9,9,0,0,1,1,0,1,0,69,11.1,300,9/14/12,82,BLCA,8,F,
0A,WR,N,230027538,OCWA,6460,2,J,9,M,H,9,9,0,0,4,0,0,1,0,56,10.3,300,9/14/12,82,BLCA,1,T,O.c.orestera - gray head
0A,WR,N,230027539,OCWA,6460,2,S,J,,,,,,,,,,,,58,9.2,300,9/14/12,104,BLCA,8,F,
0A,WR,N,230027540,CHSP,5600,2,J,9,,,,,,,,,,,,71,12.5,300,9/14/12,104,BLCA,8,F,
0A,DG,N,230027541,OCWA,6460,2,J,9,,,,,,,,,,,,59,8.1,300,9/20/12,81,POMA,3,F,
0A,DG,N,230027542,AUWA,6560,2,J,S,,,,,,,,,,,,71,11.3,300,9/20/12,82,POMA,9,F,
0A,DG,N,230027543,YWAR,6520,2,J,S,,,,,,,,,,,,63,10.2,300,9/20/12,91,POMA,10,F,
0A,DG,N,230027544,OCWA,6460,U,9,9,,,,,,,,,,,,59,10.5,300,9/20/12,93,POMA,5,F,
0A,WR,N,230027545,RCKI,7490,2,S,9,,,,,,,,,,,,999,6.6,300,9/21/12,82,BLCA,10,F,
0A,WR,N,230027546,OCWA,6460,2,H,9,,,,,,,,,,,,999,8.8,300,9/21/12,82,BLCA,10,F,
0A,WR,N,230027547,CHSP,5600,2,S,H,,,,,,,,,,,,71,11.4,300,9/21/12,103,BLCA,10,F,
0A,WR,N,230027548,YWAR,6520,2,H,9,,,,,,,,,,,,999,8.8,300,9/22/12,81,COEA,4,F,
0A,WR,N,230027549,YWAR,6520,3,A,9,,,,,,,,,,,,999,9.2,300,9/22/12,81,COEA,4,F,
0A,WR,N,230027550,OCWA,6460,2,H,9,,,,,,,,,,,,59,10.5,300,9/22/12,90,COEA,9,F,
0A,WR,N,230027551,WIFL,4660,2,H,9,,,,,,,,,,,,65,13.9,300,9/22/12,102,COEA,10,F,
0A,WR,N,230027552,YWAR,6520,2,S,9,,,,,,,,,,,,59,9.4,300,9/22/12,102,COEA,9,F,
0A,DG,N,230027553,YWAR,6520,2,S,9,,,,,,,,,,,,62,9.4,300,9/24/12,81,POMA,2,F,
0A,WR,N,230027554,OCWA,6460,2,H,9,,,,,,,,,,,,60,10.5,300,9/24/12,82,POMA,3,F,
0A,WR,N,230027555,YWAR,6520,5,A,R,,,,,,,,,,,,62,10.8,300,9/24/12,90,POMA,3,F,
0A,WR,N,230027556,COYE,6810,2,S,J,,,,,,,,,,,,52,10.5,300,9/24/12,90,POMA,9,F,
0A,WR,N,230027557,COYE,6810,2,J,9,,,,,,,,,,,,52,11.3,300,9/24/12,92,POMA,3,F,
0A,WR,N,230027558,OCWA,6460,2,J,9,,,,,,,,,,,,62,9.3,300,9/24/12,92,POMA,5,F,
0A,WR,N,230027559,OCWA,6460,2,J,9,,,,,,,,,,,,59,8.7,300,9/24/12,93,POMA,5,F,
0A,WR,N,230027560,COYE,6810,2,J,9,,,,,,,,,,,,53,9.5,300,9/24/12,95,POMA,3,F,
0A,WR,N,230027561,OCWA,6460,2,J,9,,,,,,,,,,,,57,8.6,300,9/24/12,95,POMA,6,T,orestera
0A,WR,N,230027562,OCWA,6460,2,J,9,,,,,,,,,,,,59,8.9,300,9/24/12,100,POMA,7,F,
0A,WR,N,230027563,BUSH,7430,3,A,M,,,,,,,,,,,,49,6.6,300,9/24/12,102,POMA,5,F,
0A,WR,N,230027564,BUSH,7430,3,A,M,,,,,,,,,,,,51,999.9,300,9/24/12,103,POMA,3,F,
0A,WR,N,230027565,BUSH,7430,3,A,M,,,,,,,,,,,,51,6.1,300,9/24/12,103,POMA,3,F,
0A,WR,N,230027566,BUSH,7430,3,A,M,,,,,,,,,,,,48,6.1,300,9/24/12,103,POMA,3,F,
0A,DG,N,230027567,BUSH,7430,3,A,M,,,,,,,,,,,,49,7.8,300,9/24/12,105,POMA,5,F,
0A,WR,N,230027568,BUSH,7430,3,A,M,,,,,,,,,,,,51,6.8,300,9/24/12,110,POMA,5,F,
0A,WR,N,230027569,OCWA,6460,2,J,M,,,,,,,,,,,,59,9,300,9/24/12,110,POMA,5,T,lutescens
0A,WR,N,230027570,BUSH,7430,3,A,M,,,,,,,,,,,,50,6.3,300,9/24/12,110,POMA,2,F,
0A,WR,N,230027571,OCWA,6460,2,J,9,,,,,,,,,,,,62,11.3,300,9/24/12,110,POMA,5,F,
0A,DG,N,230027572,OCWA,6460,2,J,9,,,,,,,,,,,,59,8.6,300,9/24/12,113,POMA,5,F,
0A,DG,N,230027573,COYE,6810,2,J,S,,,,,,,,,,,,53,11.6,300,9/24/12,120,POMA,2,F,
0A,WR,N,230027574,OCWA,6460,2,J,9,,,,,,,,,,,,53,9.5,300,9/24/12,123,POMA,1,F,
0A,WR,N,230027575,OCWA,6460,2,J,9,,,,,,,,,,,,62,9.8,300,9/26/12,80,COEA,9,F,
0A,WR,N,230027576,OCWA,6460,2,J,9,,,,,,,,,,,,60,9.2,300,9/26/12,80,COEA,9,F,
0A,WR,N,230027577,OCWA,6460,U,9,9,,,,,,,,,,,,999,11.4,300,9/26/12,94,COEA,4,F,
0A,WR,N,230027578,YWAR,6520,5,A,R,,,,,,,,,,,,64,10.7,300,9/26/12,110,COEA,6,F,
0A,WR,N,230027579,OCWA,6460,2,J,9,,,,,,,,,,,,61,9.3,300,9/26/12,122,COEA,4,F,
0A,WR,N,230027580,RCKI,7490,3,S,9,,,,,,,,,,,,53,5.5,300,9/27/12,81,BLCA,7,F,
0A,WR,N,230027581,RCKI,7490,2,S,9,,,,,,,,,,,,57,999.9,300,9/27/12,102,BLCA,9,F,
0A,WR,N,230027582,OCWA,6460,2,J,9,,,,,,,,,,,,999,8.9,300,10/2/12,84,POMA,3,F,
0A,WR,N,230027583,OCWA,6460,2,S,J,,,,,,,,,,,,63,9.4,300,10/3/12,82,COEA,9,F,
0A,DG,N,230027584,OCWA,6460,2,J,9,,,,,,,,,,,,63,11.6,300,10/3/12,91,COEA,10,T,orestera
0A,WR,N,230027585,RCKI,7490,2,S,9,,,,,,,,,,,,57,6.2,300,10/4/12,85,BLCA,4,F,
0A,WR,N,230027586,RCKI,7490,3,A,9,,,,,,,,,,,,60,6.7,300,10/4/12,85,BLCA,4,F,
0A,WR,N,230027587,RCKI,7490,2,S,R,,,,,,,,,,,,57,5.9,300,10/4/12,113,BLCA,6,F,
0A,WR,N,230027588,RCKI,7490,2,S,9,,,,,,,,,,,,56,5.6,300,10/9/12,85,POMA,5,F,
0A,WR,N,230027589,RCKI,7490,3,S,9,,,,,,,,,,,,999,6.4,300,10/11/12,92,COEA,3,F,
0A,WR,N,230027590,RCKI,7490,2,S,9,,,,,,,,,,,,999,6.2,300,10/11/12,92,COEA,3,F,
0A,WR,N,230027591,RCKI,7490,2,S,9,,,,,,,,,,,,54,5.8,300,10/12/12,90,BLCA,5,F,
0A,WR,N,230027592,RCKI,7490,2,S,9,,,,,,,,,,,,56,6.2,300,10/12/12,90,BLCA,10,F,
0A,WR,N,230027593,RCKI,7490,3,S,9,,,,,,,,,,,,55,5.7,300,10/12/12,90,BLCA,10,F,
0A,WR,N,230027594,RCKI,7490,2,S,9,,,,,,,,,,,,56,5.9,300,10/12/12,93,BLCA,1,F,
0A,WR,N,230027595,RCKI,7490,2,S,9,,,,,,,,,,,,60,6.9,300,10/12/12,102,BLCA,10,F,
0A,WR,N,230027596,RCKI,7490,2,S,9,,,,,,,,,,,,59,6.3,300,10/12/12,104,BLCA,2,F,
0A,WR,N,230027597,RCKI,7490,3,S,9,,,,,,,,,,,,56,6.3,300,10/12/12,114,BLCA,5,F,
1A,WR,N,180123542,FOSP,5850,3,A,S,U,9,9,6,0,0,2,0,0,1,0,83,27,300,9/27/12,121,BLCA,6,F,
1A,DG,N,180123543,SPTO,5880,2,J,S,M,H,9,6,0,0,2,1,0,1,0,89,36.3,300,10/3/12,103,COEA,9,F,
1A,WR,N,180123544,FOSP,5850,2,S,9,U,9,9,3,0,0,3,0,0,1,0,77,999.9,300,10/3/12,120,COEA,4,T,"tl=71, exp. Cul=10.7, depth=7.2, P.i. unalaschcensis group"
1A,WR,N,180123545,FOSP,5850,3,S,J,U,9,9,6,0,0,2,0,0,1,0,76,28.8,300,10/4/12,91,BLCA,5,T,"tl=67, exp. Cul=11.4, depth=6.0, P.i. unalaschcensis group"
1A,WR,N,180123546,FOSP,5850,3,S,9,U,9,9,6,0,0,1,0,0,2,0,84,33.9,300,10/4/12,91,BLCA,10,T,"tl=80, exp. Cul=12.4, depth=7.3, P.i. unalaschcensis group"
1A,WR,N,180123547,FOSP,5850,2,S,J,U,9,9,3,0,0,3,0,0,2,0,79,34.3,300,10/9/12,100,POMA,3,T,"tl=73, exp. Cul=11.0, depth=6.5, P.i. unalaschcensis group"
1A,WR,N,180123548,SPTO,5880,2,H,E,F,H,9,9,9,9,9,9,9,9,9,999,30.4,300,10/11/12,84,COEA,9,T,"no tail. Big, open gash on back of head"
1A,WR,N,180123549,SPTO,5880,2,H,E,M,H,9,9,9,9,9,9,9,9,9,999,33.7,300,10/11/12,103,COEA,6,F,
1A,WR,N,180123550,GWCS,5550,3,A,9,U,9,9,9,0,0,0,0,0,1,0,78,22.7,300,10/12/12,111,BLCA,10,F,
1B,WR,N,186142537,BHCO,4950,2,J,9,U,9,9,9,0,0,3,0,0,0,0,90,28.5,300,8/24/12,73,POMA,6,F,
1B,DG,N,186142538,WETA,6070,4,A,9,M,P,C,6,0,1,1,0,0,4,2,88,32.2,300,8/24/12,85,POMA,10,F,
1B,WR,N,186142539,WETA,6070,3,S,A,F,A,9,6,0,0,1,1,0,1,0,92,30.5,300,8/24/12,94,POMA,6,F,
1B,WR,N,186142540,RBSA,4030,2,J,9,U,9,9,9,0,0,2,3,0,1,0,124,46,300,8/25/12,84,BLCA,5,F,
1B,WR,N,186142541,RBSA,4030,2,J,9,U,9,9,9,0,0,0,3,0,1,0,122,48,300,8/30/12,73,BLCA,2,F,
1B,WR,N,186142542,GWCS,5550,3,A,9,U,9,9,9,0,0,1,0,0,1,0,72,21.8,300,9/12/12,101,POMA,5,F,
1B,WR,N,186142543,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,0,0,72,21.3,300,9/14/12,74,BLCA,4,F,
1B,WR,N,186142544,GWCS,5550,2,J,9,U,9,9,9,0,0,9,9,9,9,9,999,22.8,300,9/14/12,80,BLCA,10,F,
1B,WR,N,186142545,GWCS,5550,3,A,9,U,9,9,9,0,0,9,9,9,9,9,999,25.4,300,9/14/12,80,BLCA,10,F,
1B,WR,N,186142546,GWCS,5550,2,J,9,U,9,9,9,0,0,9,9,9,9,9,999,20.8,300,9/14/12,80,BLCA,10,F,
1B,WR,N,186142547,GWCS,5550,3,A,9,U,9,9,6,0,0,1,0,0,1,0,80,22.6,300,9/14/12,82,BLCA,9,F,
1B,WR,N,186142548,GWCS,5550,3,A,9,U,9,9,6,0,0,3,0,0,1,0,77,24.3,300,9/14/12,123,BLCA,2,F,
1B,DG,N,186142549,GWCS,5550,2,J,9,U,9,9,9,0,0,0,0,0,0,0,73,24.3,300,9/20/12,74,POMA,6,F,
1B,WR,N,186142550,GWCS,5550,3,A,9,U,9,9,6,0,0,2,0,0,0,0,74,22.9,300,9/20/12,80,POMA,1,F,
1B,WR,N,186142551,GWCS,5550,3,A,9,U,9,9,9,0,0,1,0,0,1,0,80,26.8,300,9/20/12,80,POMA,6,F,
1B,DG,N,186142552,GWCS,5550,3,A,9,U,9,9,9,0,0,0,0,0,0,0,76,21.6,300,9/20/12,83,POMA,9,F,
1B,DG,N,186142553,GWCS,5550,3,A,9,U,9,9,9,0,0,1,0,0,0,0,76,24.2,300,9/20/12,90,POMA,6,F,
1B,WR,N,186142554,GWCS,5550,3,A,9,U,9,9,9,0,0,2,0,0,1,0,72,22.4,300,9/20/12,95,POMA,7,F,
1B,WR,N,186142555,GWCS,5550,3,A,9,U,9,9,9,0,0,9,9,9,9,9,999,23.3,300,9/20/12,101,POMA,5,F,
1B,DG,N,186142556,RBSA,4030,7,A,9,U,9,9,9,0,0,0,0,0,0,0,123,46.7,300,9/20/12,102,POMA,3,T,p10 long and pointy and remiges and rects of equal age
